,Country Name,Country Code,Indicator Name,Indicator Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
6125,Romania,ROU,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,19.2,,,20.2,,22.7,,,,,,,,,,,,29.0,27.4,26.5,25.7,25.0,24.8,25.4,25.4,24.5,24.7,,,
6126,Romania,ROU,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,33.3,,,34.8,,37.3,,,,,,,,,,,,45.0,43.3,42.3,41.5,41.1,41.2,41.8,41.6,40.7,40.7,,,
6127,Romania,ROU,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,4.1,,,3.8,,3.7,,,,,,,,,,,,1.7,1.9,1.9,2.1,1.9,1.8,1.7,1.6,1.5,1.7,,,
6128,Romania,ROU,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,9.9,,,9.2,,8.9,,,,,,,,,,,,5.0,5.5,5.8,6.0,5.8,5.6,5.3,5.0,4.9,5.1,,,
6129,Romania,ROU,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,15.0,,,14.4,,13.6,,,,,,,,,,,,10.8,11.4,11.7,11.8,11.8,11.6,11.5,11.4,11.9,11.8,,,
6130,Romania,ROU,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,18.7,,,18.4,,17.6,,,,,,,,,,,,16.3,16.6,16.8,16.9,17.1,17.1,17.1,17.4,17.8,17.7,,,
6131,Romania,ROU,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,0.1,,,0.1,,2.4,,,,,,,,,,,,1.7,1.2,0.9,0.7,0.9,1.1,1.4,1.4,1.5,1.1,,,
6132,Romania,ROU,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,0.2,,,0.6,,9.6,,,,,,,,,,,,4.0,3.1,2.3,2.1,2.4,2.8,2.9,3.2,3.0,2.6,,,
6133,Romania,ROU,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,0.7,,,4.1,,18.8,,,,,,,,,,,,8.5,7.0,5.5,5.2,5.7,6.3,6.3,6.2,5.7,5.1,,,
6134,Romania,ROU,"Population, total",SP.POP.TOTL,21029429.0,21293583.0,21551634.0,21756096.0,21951464.0,22090488.0,22242653.0,22415169.0,22515389.0,22588790.0,22655940.0,22755427.0,22859269.0,22949430.0,23057662.0,23161458.0,23201835.0,23001155.0,22794284.0,22763280.0,22730211.0,22684270.0,22619004.0,22553978.0,22507344.0,22472040.0,22442971.0,22131970.0,21730496.0,21574326.0,21451748.0,21319685.0,21193760.0,20882982.0,20537875.0,20367487.0,20246871.0,20147528.0,20058035.0,19983693.0,19908979.0,19815481.0,19702332.0,19586539.0,
6135,Romania,ROU,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,0.3,,,0.3,,2.4,,,,,,,,,,,,2.9,1.9,1.5,1.0,1.6,2.2,2.4,2.5,2.8,1.9,,,
6136,Romania,ROU,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,0.4,,,0.8,,12.0,,,,,,,,,,,,7.2,5.3,4.0,3.4,4.3,5.1,5.6,6.1,6.1,4.9,,,
6137,Romania,ROU,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,0.9,,,4.3,,34.4,,,,,,,,,,,,16.6,13.2,10.2,9.4,10.6,12.3,12.7,13.4,12.6,11.0,,,
6139,Romania,ROU,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,6.1,4.5,3.5,,,,,,,,,,,,,
6140,Romania,ROU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,0.3,,,0.6,,10.7,,,,,,,,,,,,8.0,5.7,4.5,3.5,4.5,5.7,6.7,7.2,7.5,5.7,,,
6141,Romania,ROU,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,0.7,,,2.8,,42.2,,,,,,,,,,,,19.0,14.7,11.2,10.5,11.9,13.7,14.2,16.0,14.9,13.2,,,
6142,Romania,ROU,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,3.2,,,18.1,,82.6,,,,,,,,,,,,40.2,33.7,27.0,25.7,28.0,31.5,31.5,31.2,28.5,25.7,,,
6143,Romania,ROU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,23.6,22.1,21.6,22.3,22.9,23.0,25.1,25.4,25.3,23.6,,
6144,Romania,ROU,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,30.6,28.9,25.1,18.8,15.1,24.6,23.6,22.1,21.6,22.3,22.9,23.0,25.1,25.4,25.3,23.6,,
6149,Romania,ROU,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,6.7,5.7,,,,,,,,,,,,,
6151,Romania,ROU,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,44.7,42.4,38.0,27.3,23.5,,,,,,,,,,,,,
6157,Romania,ROU,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.6,1.7,,,,,,,,,,,,,
6159,Romania,ROU,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,18.8,17.6,13.8,11.6,8.1,,,,,,,,,,,,,
6340,Senegal,SEN,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,54.1,,,41.4,,,,,,,41.2,,,,39.2,,,,,,40.3,,,,,,,
6344,Senegal,SEN,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,19.3,,,20.4,,,,,,,20.6,,,,22.1,,,,,,21.7,,,,,,,
6345,Senegal,SEN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,42.8,,,33.9,,,,,,,33.4,,,,30.0,,,,,,31.0,,,,,,,
6346,Senegal,SEN,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,58.6,,,48.4,,,,,,,48.4,,,,45.8,,,,,,46.9,,,,,,,
6347,Senegal,SEN,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,1.4,,,2.6,,,,,,,2.7,,,,2.4,,,,,,2.3,,,,,,,
6348,Senegal,SEN,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,3.5,,,6.5,,,,,,,6.6,,,,6.2,,,,,,6.1,,,,,,,
6349,Senegal,SEN,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,7.0,,,10.4,,,,,,,10.3,,,,10.7,,,,,,10.3,,,,,,,
6350,Senegal,SEN,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,11.6,,,14.4,,,,,,,14.2,,,,15.2,,,,,,15.0,,,,,,,
6351,Senegal,SEN,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,5.3,,,4.8,,,,,,,4.9,,,,4.3,,,,,,5.1,,,,,,,
6352,Senegal,SEN,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,6.6,,,7.1,,,,,,,7.7,,,,7.8,,,,,,9.0,,,,,,,
6353,Senegal,SEN,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,7.3,,,8.1,,,,,,,9.3,,,,10.2,,,,,,11.7,,,,,,,
6354,Senegal,SEN,"Population, total",SP.POP.TOTL,4802348.0,4936209.0,5064674.0,5189539.0,5315265.0,5448110.0,5592646.0,5750338.0,5920059.0,6100495.0,6289327.0,6484738.0,6686159.0,6893896.0,7107976.0,7328600.0,7555617.0,7789653.0,8029725.0,8272170.0,8512173.0,8746606.0,8974077.0,9196528.0,9418393.0,9645957.0,9884052.0,10134497.0,10396861.0,10670990.0,10955944.0,11251266.0,11556763.0,11873557.0,12203957.0,12550917.0,12916229.0,13300910.0,13703513.0,14120320.0,14546111.0,14976994.0,15411614.0,15850567.0,
6355,Senegal,SEN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,36.0,,,20.9,,,,,,,16.0,,,,12.4,,,,,,12.8,,,,,,,
6356,Senegal,SEN,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,52.8,,,41.7,,,,,,,35.5,,,,29.3,,,,,,29.6,,,,,,,
6357,Senegal,SEN,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,68.3,,,62.1,,,,,,,56.5,,,,50.5,,,,,,50.5,,,,,,,
6358,Senegal,SEN,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,15.4,,,,,14.5,,,,,,,,
6359,Senegal,SEN,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,23.6,,,,,,17.2,,,,,15.4,,,,,14.5,,,,,,,,
6360,Senegal,SEN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,67.9,,,56.6,,,,,,,48.3,,,,37.4,,,,,,38.0,,,,,,,
6361,Senegal,SEN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,84.2,,,82.9,,,,,,,76.1,,,,67.3,,,,,,67.5,,,,,,,
6362,Senegal,SEN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,93.6,,,94.7,,,,,,,91.7,,,,88.6,,,,,,88.1,,,,,,,
6363,Senegal,SEN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,,,,48.3,,,,,,46.7,,,,,,,
6364,Senegal,SEN,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,67.9,,,,,,,55.2,,,,48.3,,,,,,46.7,,,,,,,
6368,Senegal,SEN,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,,,,20.2,,,,,18.6,,,,,,,,
6369,Senegal,SEN,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,25.3,,,,,,21.2,,,,,20.2,,,,,18.6,,,,,,,,
6370,Senegal,SEN,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1,,,,,58.8,,,,,57.1,,,,,,,,
6371,Senegal,SEN,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,65.1,,,,,58.8,,,,,57.1,,,,,,,,
6376,Senegal,SEN,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,8.8,,,,,9.2,,,,,,,,
6377,Senegal,SEN,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,8.8,,,,,9.2,,,,,,,,
6378,Senegal,SEN,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,,,,,33.6,,,,,33.1,,,,,,,,
6379,Senegal,SEN,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,,,,,33.6,,,,,33.1,,,,,,,,
6384,Serbia,SRB,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.8,35.5,36.5,29.7,28.7,27.6,28.0,29.0,,,29.0,,28.5,,,
6388,Serbia,SRB,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,22.3,22.1,21.8,22.4,22.5,22.5,22.7,22.7,,,22.6,,22.5,,,
6389,Serbia,SRB,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,26.0,27.9,28.8,23.8,23.2,22.5,22.5,23.0,,,23.0,,23.1,,,
6390,Serbia,SRB,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2,40.9,43.0,43.8,38.5,37.8,37.0,37.1,37.9,,,37.9,,37.7,,,
6391,Serbia,SRB,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.1,2.9,2.7,3.4,3.6,3.9,3.7,3.5,,,3.5,,3.7,,,
6392,Serbia,SRB,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.8,7.3,6.9,8.5,8.8,9.3,9.0,8.6,,,8.7,,9.0,,,
6393,Serbia,SRB,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,12.4,11.7,11.6,13.3,13.6,13.7,13.6,13.4,,,13.4,,13.5,,,
6394,Serbia,SRB,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,16.6,15.9,15.9,17.2,17.3,17.4,17.6,17.4,,,17.4,,17.3,,,
6395,Serbia,SRB,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,
6396,Serbia,SRB,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.2,,,0.1,,0.1,,,
6397,Serbia,SRB,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,1.4,1.3,0.9,0.8,0.6,0.7,0.9,,,0.9,,0.5,,,
6398,Serbia,SRB,"Population, total",SP.POP.TOTL,,,,,,,,,,,,,,,,,7586000.0,7595636.0,7646424.0,7699307.0,7734639.0,7625357.0,7617794.0,7596501.0,7567745.0,7540401.0,7516346.0,7503433.0,7496522.0,7480591.0,7463157.0,7440769.0,7411569.0,7381579.0,7350222.0,7320807.0,7291436.0,7234099.0,7199077.0,7164132.0,7130576.0,7095383.0,7058322.0,7022268.0,
6399,Serbia,SRB,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,,,0.0,,0.0,,,
6400,Serbia,SRB,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,0.9,1.0,0.6,0.4,0.2,0.4,0.4,,,0.4,,0.2,,,
6401,Serbia,SRB,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,3.0,4.6,4.6,2.8,2.4,1.6,2.2,2.8,,,2.8,,1.6,,,
6403,Serbia,SRB,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.5,,2.0,1.3,,,,,,,,,,,
6404,Serbia,SRB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,0.9,0.9,0.5,0.4,0.1,0.1,0.2,,,0.3,,0.1,,,
6405,Serbia,SRB,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,2.0,3.3,4.1,2.0,1.5,1.0,1.5,2.1,,,1.7,,1.1,,,
6406,Serbia,SRB,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,12.6,18.5,17.1,11.6,10.2,8.5,9.6,12.5,,,12.4,,7.4,,,
6407,Serbia,SRB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,25.0,26.7,25.9,25.7,,
6408,Serbia,SRB,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,14.6,,9.0,6.6,6.1,6.9,9.2,,24.5,25.0,26.7,25.9,25.7,,
6413,Serbia,SRB,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,4.8,,3.1,2.0,,,,,,,,,,,
6415,Serbia,SRB,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,20.2,,13.9,9.8,7.5,9.6,13.6,,,,,,,,
6421,Serbia,SRB,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,2.6,,1.2,0.8,,,,,,,,,,,
6423,Serbia,SRB,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,10.4,,5.2,4.3,5.0,4.9,5.7,,,,,,,,
6560,Slovenia,SVN,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,29.2,,,,,,,,,,,24.8,24.6,24.4,24.4,23.7,24.8,24.9,24.9,25.6,26.2,25.7,25.4,,,
6564,Slovenia,SVN,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,21.9,,,,,,,,,,,22.7,22.7,22.7,22.6,22.6,22.7,22.7,22.6,22.6,22.6,22.5,22.6,,,
6565,Slovenia,SVN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,,,,20.6,20.6,20.3,20.4,20.1,20.6,20.7,20.7,21.1,21.4,21.1,21.0,,,
6566,Slovenia,SVN,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,38.6,,,,,,,,,,,34.7,34.6,34.4,34.4,34.0,34.7,34.7,34.8,35.2,35.6,35.4,35.1,,,
6567,Slovenia,SVN,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,4.0,4.1,4.1,4.2,4.0,3.9,3.9,3.7,3.6,3.8,3.9,,,
6568,Slovenia,SVN,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,,,,9.8,9.9,10.0,10.0,10.2,9.9,9.7,9.7,9.4,9.2,9.4,9.6,,,
6569,Slovenia,SVN,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,14.6,14.6,14.7,14.7,14.9,14.6,14.7,14.7,14.6,14.4,14.5,14.5,,,
6570,Slovenia,SVN,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,16.9,,,,,,,,,,,18.2,18.2,18.2,18.2,18.3,18.2,18.2,18.2,18.2,18.1,18.1,18.2,,,
6571,Slovenia,SVN,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6572,Slovenia,SVN,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6573,Slovenia,SVN,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6574,Slovenia,SVN,"Population, total",SP.POP.TOTL,1776132.0,1793581.0,1820249.0,1842377.0,1862548.0,1882599.0,1901315.0,1906531.0,1910334.0,1922321.0,1932154.0,1941641.0,1965964.0,1989776.0,1995196.0,1996351.0,1998161.0,1999429.0,1996498.0,1991746.0,1989443.0,1989872.0,1988628.0,1985956.0,1981629.0,1983045.0,1988925.0,1992060.0,1994530.0,1995733.0,1997012.0,2000474.0,2006868.0,2018122.0,2021316.0,2039669.0,2048583.0,2052843.0,2057159.0,2059953.0,2061980.0,2063531.0,2065042.0,2066748.0,
6575,Slovenia,SVN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6576,Slovenia,SVN,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6577,Slovenia,SVN,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,,,
6580,Slovenia,SVN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6581,Slovenia,SVN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6582,Slovenia,SVN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,0.5,0.5,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,,,
6583,Slovenia,SVN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,11.6,11.5,12.3,11.3,12.7,13.6,13.5,14.5,14.5,14.3,,,,
6584,Slovenia,SVN,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,11.6,11.5,12.3,11.3,12.7,13.6,13.5,14.5,14.5,14.3,,,,
6648,South Africa,ZAF,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,59.3,,,60.7,,,,57.8,,,,,64.8,,,63.0,,63.4,,,,63.0,,,,
6652,South Africa,ZAF,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,18.2,,,17.5,,,,18.8,,,,,14.2,,,15.8,,15.9,,,,16.5,,,,
6653,South Africa,ZAF,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,46.7,,,47.5,,,,44.9,,,,,54.2,,,51.3,,51.3,,,,50.5,,,,
6654,South Africa,ZAF,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,64.3,,,65.9,,,,62.7,,,,,71.0,,,68.7,,68.9,,,,68.2,,,,
6655,South Africa,ZAF,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,1.3,,,1.0,,,,1.3,,,,,1.0,,,1.0,,0.9,,,,0.9,,,,
6656,South Africa,ZAF,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,2.9,,,2.7,,,,3.1,,,,,2.6,,,2.6,,2.5,,,,2.4,,,,
6657,South Africa,ZAF,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,5.3,,,5.2,,,,5.6,,,,,4.7,,,4.9,,4.7,,,,4.8,,,,
6658,South Africa,ZAF,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,9.3,,,8.7,,,,9.9,,,,,7.5,,,8.1,,8.0,,,,8.2,,,,
6659,South Africa,ZAF,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,12.8,,,15.7,,,,16.2,,,,,12.8,,,8.6,,8.5,,,,10.4,,,,
6660,South Africa,ZAF,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,20.2,,,24.0,,,,24.8,,,,,23.7,,,18.9,,18.5,,,,20.8,,,,
6661,South Africa,ZAF,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,27.0,,,30.6,,,,32.6,,,,,33.2,,,29.5,,29.0,,,,31.6,,,,
6662,South Africa,ZAF,"Population, total",SP.POP.TOTL,25519604.0,26212405.0,26904349.0,27597297.0,28298150.0,29017049.0,29760471.0,30532954.0,31330259.0,32139708.0,32943584.0,33730148.0,34490419.0,35230249.0,35970537.0,36740883.0,37560525.0,38437855.0,39360225.0,40300161.0,41218901.0,42088165.0,42898520.0,43657024.0,44372112.0,45058775.0,45728315.0,46385006.0,47026173.0,47648727.0,48247395.0,48820586.0,49364582.0,49887181.0,50412129.0,50970818.0,51584663.0,52263516.0,52998213.0,53767396.0,54539571.0,55291225.0,56015473.0,56717156.0,
6663,South Africa,ZAF,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,10.9,,,14.3,,,,13.2,,,,,8.4,,,4.8,,4.9,,,,6.2,,,,
