Country Name,Country Code,Indicator Name,Indicator Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Mexico,MEX,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,22.5,,,,,,,,20.7,,20.5,,28.5,,26.2,,22.4,,19.8,,16.2,18.3,12.8,,13.8,,14,,13.1,,14.2,,11.2,,
Mexico,MEX,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,44,,,,,,,,43.7,,43.5,,54.1,,50.6,,45.1,,43.3,,39.2,41,33.7,,37.5,,37.1,,36.4,,40.5,,34.8,,
Mexico,MEX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,,46.1,,45.5,,46.2,,43.6,,
Mexico,MEX,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,53,,,,,53.5,,,53.1,,52.4,,69,,63.7,,53.6,,50,,47.2,47,42.9,,44.4,,46.1,,45.5,,46.2,,43.6,,
Mexico,MEX,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,,,,,,,
Mexico,MEX,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.78,,,,,,,,
Mexico,MEX,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1,,65.9,,62.8,,62.4,,,,
Mexico,MEX,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,66.5,,69.3,,80.7,,75.9,,69.2,,64.3,,57.4,61.8,54.6,,63.1,,65.9,,62.8,,62.4,,,,
Mexico,MEX,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,,,,3.96,,,,
Mexico,MEX,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.31,,,,46.47,,,,
Mexico,MEX,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42,,,,16.94,,,,
Mexico,MEX,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41,,,,11.75,,,,
Mexico,MEX,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8,,47.8,,48.3,,50.5,,,,
Mexico,MEX,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,44.3,,41.2,,61.5,,55.9,,43.7,,41.1,,41.1,38.3,35.8,,44.8,,47.8,,48.3,,50.5,,,,
"Micronesia, Fed. Sts.",FSM,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,,,,,,,,40.1,,,,,
"Micronesia, Fed. Sts.",FSM,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,,,,,,,,22.5,,,,,
"Micronesia, Fed. Sts.",FSM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,,,,,,,,29.7,,,,,
"Micronesia, Fed. Sts.",FSM,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,,,,,,,,46,,,,,
"Micronesia, Fed. Sts.",FSM,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,1.9,,,,,
"Micronesia, Fed. Sts.",FSM,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,5.5,,,,,
"Micronesia, Fed. Sts.",FSM,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,10.7,,,,,
"Micronesia, Fed. Sts.",FSM,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,,,,,,15.3,,,,,
"Micronesia, Fed. Sts.",FSM,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,
"Micronesia, Fed. Sts.",FSM,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,
"Micronesia, Fed. Sts.",FSM,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,0.1,,,,,
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,62476,63144,64386,66105,68222,70550,72964,75462,78059,80678,83240,85686,87948,90020,92021,94091,96331,98799,101413,103934,106057,107556,108344,108502,108238,107816,107432,107165,106983,106816,106577,106196,105684,105078,104478,103960,103616,103468,103503,103702,104015,104433,104937,105544,
"Micronesia, Fed. Sts.",FSM,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,5.5,,,,,
"Micronesia, Fed. Sts.",FSM,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,14.2,,,,,
"Micronesia, Fed. Sts.",FSM,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,,,,,,,,31.6,,,,,
"Micronesia, Fed. Sts.",FSM,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,,,,
"Micronesia, Fed. Sts.",FSM,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,,,,
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,15.4,,,,,
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,,,,,,,,38.7,,,,,
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,,,,,,,,69.1,,,,,
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,,,,,,,,41.2,,,,,
"Micronesia, Fed. Sts.",FSM,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,,,,,,,,41.2,,,,,
"Micronesia, Fed. Sts.",FSM,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,
Moldova,MDA,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.74,
Moldova,MDA,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,
Moldova,MDA,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,
Moldova,MDA,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,36.9,39.5,42.6,36.4,38,35.8,34.9,35,36.3,35.4,34.4,34.7,32.9,32.1,30.6,29.2,28.5,26.8,27,26.3,25.9,
Moldova,MDA,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.51,,,,,,,
Moldova,MDA,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.76,,,,,,,
Moldova,MDA,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.77,,,,,,,
Moldova,MDA,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,22.5,22,20.3,22,21.7,22.5,21.8,21.8,21.9,22.5,22.4,22.2,23,22.4,22.4,22.3,22.4,22.5,22.3,21.9,22.3,
Moldova,MDA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,28.1,30.1,34.4,28.5,29.8,27.5,27.7,27.7,28.5,27.4,26.8,27.1,25,25.4,24.5,23.6,23.3,22.1,22.5,22.7,21.7,
Moldova,MDA,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,43.8,45.9,49.6,43.8,45.2,43.1,42.9,42.9,43.7,42.7,42,42.4,40.6,40.3,39.3,38.4,37.8,36.6,36.9,36.6,36.1,
Moldova,MDA,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.2,2.3,2.7,2.6,2.8,3.1,3,2.9,2.8,3,2.9,3.1,3.3,3.5,3.8,3.9,4.2,4.1,4.3,4.3,
Moldova,MDA,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,6.5,6,6,6.9,6.7,7,7.6,7.4,7,7.1,7.4,7.3,7.6,8.1,8.5,9,9.1,9.7,9.7,10,10,
Moldova,MDA,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,11.4,10.8,10.1,11.5,11.1,11.4,11.8,11.8,11.5,11.7,11.9,12,12.2,12.5,12.9,13.2,13.4,13.7,13.7,14.1,14.1,
Moldova,MDA,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,15.8,15.3,14.1,15.8,15.3,16,15.9,16.1,15.9,16.1,16.3,16.1,16.6,16.6,16.9,17.1,17.3,17.4,17.5,17.4,17.6,
Moldova,MDA,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,0.6,1,1.4,1.3,1,0.6,0.3,0.3,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,
Moldova,MDA,Number of poor at $3.20 a day (2011 PPP) (millions),SI.POV.LMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,1.6,2.1,2.5,2.5,2.2,1.6,1.2,1.2,1.5,0.5,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0,0,0,0,
Moldova,MDA,Number of poor at $5.50 a day (2011 PPP) (millions),SI.POV.UMIC.NO,,,,,,,,,,,,,,,,,,,,,,,,2.7,3,3.2,3.3,3.1,2.7,2.5,2.5,2.7,1.4,1.1,1.2,1.1,1,0.9,0.9,0.7,0.7,0.6,0.6,0.6,
Moldova,MDA,"Population, total",SP.POP.TOTL,3215000,3251000,3284000,3312000,3339000,3366000,3396000,3429000,3464000,3500000,3536000,3570000,3602000,3633000,3660000,3681000,3696000,3704000,3706000,3701000,3691000,3675099,3667748,3654208,3652732,3647001,3639592,3631462,3623062,3612874,3603945,3595187,3585209,3576910,3570108,3565604,3562045,3559986,3559519,3558566,3556397,3554108,3551954,3549750,
Moldova,MDA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,4.6,8.9,12.5,10.9,7.9,3.9,1.4,1.9,3.3,0.6,0.3,0.2,0.1,0.1,0,0,0,0,0,0,0,
Moldova,MDA,Poverty gap at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,14.8,22.8,30.2,28.4,22.9,14.7,8.6,9.4,12.9,3.1,1.8,2,1.7,1,0.7,0.6,0.3,0.1,0.2,0.2,0.1,
Moldova,MDA,Poverty gap at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,34.1,43.6,51.2,50.8,44.6,34.4,26.7,27.3,32.4,12.8,9.1,9.5,9,7.3,6,5.5,4,3.5,3,3,3,
Moldova,MDA,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.9,6.4,5.9,4.5,3.2,2.9,2,1.5,,,,
Moldova,MDA,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.9,6.4,5.9,4.5,3.2,2.9,2,1.5,,,,
Moldova,MDA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,15.7,27.2,38.5,35.7,27.2,16.3,7.5,8.6,13.9,2.4,1.1,1.3,1,0.5,0.3,0.3,0.1,0,0,0.2,0.1,
Moldova,MDA,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,43.3,57.1,69.5,68.4,59.6,44,32,32.5,40.3,12.6,7.8,9.1,8.1,6,4.3,3.4,2.2,1.1,1.4,1.3,1.1,
Moldova,MDA,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,74.6,83.1,88.1,90.3,85.2,75.9,68.3,68.9,74.3,40.4,31.5,32.8,31.5,28.9,25.6,24.6,19.6,18.3,16.1,16.4,16.3,
Moldova,MDA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6,40.4,29,26.5,,30.2,25.8,26.4,26.3,21.9,17.5,16.6,12.7,11.4,9.6,,,
Moldova,MDA,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6,40.4,29,26.5,,30.2,25.8,26.4,26.3,21.9,17.5,16.6,12.7,11.4,9.6,,,
Moldova,MDA,Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.49,,,,,,,
Moldova,MDA,Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.24,,,,,,,
Moldova,MDA,Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.23,,,,,,,
Moldova,MDA,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,7.6,8.7,8.2,6.5,4.8,4.1,,,,,,
Moldova,MDA,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,7.6,8.7,8.2,6.5,4.8,4.1,,,,,,
Moldova,MDA,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,31.3,34.6,36.3,30.3,25,22.8,18.8,,,,,
Moldova,MDA,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,31.3,34.6,36.3,30.3,25,22.8,18.8,,,,,
Moldova,MDA,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,,,,,5.67,
Moldova,MDA,"Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)",SI.SPR.PT10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.19,,,,,20.42,
Moldova,MDA,"Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)",SI.SPR.PT60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.64,,,,,11.93,
Moldova,MDA,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.98,,,,,9.42,
Moldova,MDA,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,3.6,3.3,2.8,1.8,1.1,1.3,,,,,,
Moldova,MDA,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,3.6,3.3,2.8,1.8,1.1,1.3,,,,,,
Moldova,MDA,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,18.4,15.2,12.6,10.4,7.4,8.2,,,,,,
Moldova,MDA,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,18.4,15.2,12.6,10.4,7.4,8.2,,,,,,
Mongolia,MNG,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,
Mongolia,MNG,"Annualized growth in per capita real survey mean consumption or income, top 10% (%)",SI.SPR.PT10.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,,
Mongolia,MNG,"Annualized growth in per capita real survey mean consumption or income, top 60% (%)",SI.SPR.PT60.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,
Mongolia,MNG,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,
Mongolia,MNG,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,33.2,,,30.3,,,,32.9,,,,,35.8,,,33.1,33.9,33.8,,32,,32.3,,
Mongolia,MNG,Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),SI.POV.DDAY.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),SI.POV.LMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),SI.POV.UMIC.GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,23.1,,,23.3,,,,23.1,,,,,22.2,,,22.5,22.2,22.4,,22.3,,22.3,,
Mongolia,MNG,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,25,,,22.9,,,,24.6,,,,,27.8,,,25.7,26.6,26.2,,25.5,,25.6,,
Mongolia,MNG,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,40.8,,,38.2,,,,40.5,,,,,43.4,,,41.1,42,41.7,,40.3,,40.6,,
Mongolia,MNG,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,3.1,,,3,,,,3,,,,,3,,,3.2,3.2,3.1,,3.3,,3.3,,
Mongolia,MNG,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,7.4,,,7.7,,,,7.5,,,,,7.3,,,7.8,7.8,7.6,,8.1,,8,,
Mongolia,MNG,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,12,,,13.1,,,,12.2,,,,,11.4,,,12.1,12,12,,12.6,,12.4,,
Mongolia,MNG,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,16.8,,,17.7,,,,16.8,,,,,15.8,,,16.5,16.1,16.3,,16.7,,16.6,,
